assists,bonus,bps,clean_sheets,code,creativity,element_type,first_name,goals_conceded,goals_scored,ict_index,id,influence,minutes,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,value_season,web_name,yellow_cards,season,specific_pos,top_six,Pace
0,3,366,6,33148,0,GK,Claudio,26,0,28.9,541,292.2,1968,50,0,0,1,33148.jpg,3.3,0,33,Bravo,1.2,FALSE,1,d,Manchester City,43,0,73,14.6,Bravo,0,16-17,,,
1,0,148,3,163526,109.9,MID,Edimilson,18,0,42.3,542,107.8,1002,47,0,0,0,163526.jpg,1.4,0,0,Fernandes,0,FALSE,31,a,West Ham United,21,209,38,8.1,Fernandes,4,16-17,,,
0,0,0,0,130103,0,MID,Hiram,0,0,0,543,0,0,45,0,0,0,130103.jpg,0,0,0,Boateng,0,FALSE,38,u,Crystal Palace,31,0,0,0,Boateng,0,16-17,,,
0,0,16,0,200455,12.1,FWD,Julien,1,0,6.5,544,7.4,49,45,0,0,0,200455.jpg,1,0,0,Ngoy,0.1,FALSE,45,a,Stoke City,110,46,5,1.1,Ngoy,0,16-17,,,
0,0,0,0,221268,0,FWD,Ben,0,0,0,545,0,0,45,0,0,0,221268.jpg,0,0,0,Hinchcliffe,0,FALSE,39,a,Hull City,88,0,0,0,Hinchcliffe,0,16-17,,,
0,0,17,0,169432,33,FWD,Oliver,5,0,8,546,8,82,45,0,0,0,169432.jpg,1,0,0,McBurnie,0.1,FALSE,62,a,Swansea City,80,39,5,1.1,McBurnie,0,16-17,,,
0,0,0,0,168717,0,GK,Maksymilian,0,0,0,547,0,0,40,0,0,0,168717.jpg,0,0,0,Stryjek,0.1,FALSE,32,a,Sunderland,56,0,0,0,Stryjek,0,16-17,,,
0,0,0,0,112507,0,GK,Jack,0,0,0,548,0,0,40,0,0,0,112507.jpg,0,0,0,Rose,0.2,FALSE,38,a,West Bromwich Albion,35,0,0,0,Rose,0,16-17,,,
1,0,83,1,155851,105.4,FWD,Lucas,2,1,32.9,549,65.4,272,78,0,0,0,155851.jpg,1.8,0,0,Pérez,0.1,FALSE,9,a,Arsenal,3,163,20,2.6,Pérez,0,16-17,,,
0,0,21,2,60270,112.4,FWD,Simone,14,0,32.9,550,16.4,459,60,0,0,0,60270.jpg,1.3,0,0,Zaza,0.1,FALSE,11,u,West Ham United,21,207,10,1.7,Zaza,2,16-17,,,
1,1,160,3,128198,328.6,MID,Sofiane,22,1,78.6,551,197,1104,67,0,0,0,128198.jpg,1.7,0,0,Boufal,0.1,FALSE,19,a,Southampton,20,265,40,6,Boufal,5,16-17,,,
0,3,157,2,20046,179.6,FWD,Stefano,23,4,87.1,552,197.6,959,51,0,0,0,20046.jpg,2.3,0,0,Okaka,0.1,FALSE,33,a,Watford,57,494,43,8.4,Okaka,5,16-17,,,
0,2,59,0,106617,26.9,FWD,Patrick,8,1,21.5,553,51,326,49,0,0,0,106617.jpg,1.5,0,0,Bamford,0.1,FALSE,20,a,Middlesborough,25,139,21,4.3,Bamford,1,16-17,,,
0,0,262,0,15144,0.3,GK,David,44,0,42.3,554,423,1440,44,1,0,0,15144.jpg,2,0,63,Marshall,0.1,FALSE,23,a,Hull City,88,0,32,7.3,Marshall,0,16-17,,,
2,8,513,8,69140,159.7,DEF,Shkodran,30,2,112.4,555,598.2,2274,58,0,0,0,69140.jpg,3.5,0,0,Mustafi,1.4,FALSE,20,d,Arsenal,3,364,90,15.5,Mustafi,11,16-17,,,
0,3,121,1,20145,12.7,DEF,Adrian,13,0,20.1,556,162.6,562,40,0,0,0,20145.jpg,2.1,0,0,Mariappa,0.4,FALSE,6,a,Watford,57,26,15,3.8,Mariappa,0,16-17,,,
0,0,9,1,91126,50.1,FWD,Will,10,0,8.3,557,2.8,280,44,0,0,0,91126.jpg,1.6,0,0,Keane,0.2,FALSE,19,a,Hull City,88,39,8,1.8,Keane,0,16-17,,,
0,9,541,7,149266,62,DEF,Alfie,45,4,104.2,558,678,2430,46,2,0,0,149266.jpg,3.5,0,0,Mawson,1.9,FALSE,6,a,Swansea City,80,302,94,20.4,Mawson,1,16-17,,,
1,1,397,5,144660,310.1,MID,Didier,48,1,78.9,559,340.4,2520,48,0,0,0,144660.jpg,2.2,0,0,Ndong,0,FALSE,17,a,Sunderland,56,140,67,14,Ndong,5,16-17,,,
1,1,286,9,83314,234.4,MID,Jeff,47,2,77.4,560,284.6,2691,53,0,0,0,83314.jpg,2.4,1,0,Hendrick,0.1,FALSE,13,a,Burnley,90,259,76,14.3,Hendrick,6,16-17,,,
5,11,675,15,82263,420.4,DEF,Marcos,19,6,157.6,561,618.2,2693,69,0,0,0,82263.jpg,5.7,0,0,Alonso,16,FALSE,3,a,Chelsea,8,536,177,25.7,Alonso,2,16-17,,,
0,9,634,11,85352,34.4,DEF,Bruno,50,1,98.6,562,682.6,3146,49,0,0,0,85352.jpg,3,0,0,Martins Indi,0.7,FALSE,15,a,Stoke City,110,266,106,21.6,Martins Indi,4,16-17,,,
1,2,264,6,159533,320.5,MID,Adama,22,0,77.9,563,283.2,1543,48,0,0,0,159533.jpg,1.9,0,0,Traoré,0.1,FALSE,37,a,Middlesborough,25,176,52,10.8,Traoré,1,16-17,,,
0,0,0,0,182960,0,GK,Pau,0,0,0,564,0,0,49,0,0,0,182960.jpg,0,0,0,López Sabata,0,FALSE,30,a,Tottenham Hotspur,6,0,0,0,Pau López,0,16-17,,,
0,0,25,0,168566,7.7,MID,Georges-Kévin,0,0,5.2,565,17,54,68,0,0,0,168566.jpg,1,0,0,Nkoudou,0,FALSE,14,a,Tottenham Hotspur,6,26,8,1.2,Nkoudou,0,16-17,,,
0,0,0,0,156686,0,MID,James,0,0,0,566,0,0,43,0,0,0,156686.jpg,0,0,0,Weir,0,FALSE,17,u,Hull City,88,0,0,0,Weir,0,16-17,,,
4,9,271,5,149828,268.4,FWD,Islam,23,7,111.3,567,338.2,1281,82,0,0,0,149828.jpg,3.6,0,0,Slimani,0.6,FALSE,19,a,Leicester City,13,516,83,10.1,Slimani,1,16-17,,,
0,0,34,0,18759,32.5,DEF,Álvaro,9,0,7.3,568,37,258,45,0,0,0,18759.jpg,0,0,0,Arbeloa,0.1,FALSE,5,a,West Ham United,21,3,0,0,Arbeloa,3,16-17,,,
2,0,43,3,39472,107.3,FWD,Dieumerci,16,0,39.6,569,52.4,764,54,0,0,0,39472.jpg,2.3,0,0,Mbokani,0,FALSE,18,a,Hull City,88,235,27,5,Mbokani,0,16-17,,,
1,10,675,15,41270,158.1,DEF,David,26,1,109.1,570,651,2954,62,0,0,0,41270.jpg,4,0,0,Luiz Moreira Marinho,5,FALSE,30,a,Chelsea,8,280,132,21.3,David Luiz,6,16-17,,,
2,3,144,1,49440,130.7,FWD,Hal,13,3,53.8,571,166.2,701,50,0,0,0,49440.jpg,1.8,0,0,Robson-Kanu,0.3,FALSE,4,d,West Bromwich Albion,35,255,52,10.4,Robson-Kanu,3,16-17,,,
3,0,162,4,45268,274.2,MID,Moussa,5,0,61,572,133,909,66,0,0,0,45268.jpg,1.7,0,0,Sissoko,0.1,FALSE,17,a,Tottenham Hotspur,6,212,43,6.5,Sissoko,3,16-17,,,
0,0,75,0,82771,62.9,MID,Markus,13,0,17.4,573,52.4,638,49,0,0,0,82771.jpg,1.3,0,0,Henriksen,0,FALSE,22,a,Hull City,88,60,20,4.1,Henriksen,1,16-17,,,
0,9,546,9,6744,0,GK,Lee,34,0,64.7,574,644,2520,43,0,0,0,6744.jpg,3.8,0,91,Grant,6.5,FALSE,33,a,Stoke City,110,0,106,24.7,Grant,1,16-17,,,
1,5,166,3,28593,195.3,FWD,Victor,21,3,90.4,575,210.4,1219,43,0,0,0,28593.jpg,2.7,0,0,Anichebe,2.2,FALSE,28,a,Sunderland,56,505,48,11.2,Anichebe,2,16-17,,,
0,0,47,0,18155,13.7,MID,Mathieu,6,0,5.9,576,33,274,42,0,0,0,18155.jpg,1.2,0,0,Flamini,0.1,FALSE,4,a,Crystal Palace,31,13,12,2.9,Flamini,0,16-17,,,
0,0,0,0,81061,0,GK,Michael,0,0,0,577,0,0,44,0,0,0,81061.jpg,0,0,0,Simões Domingues,0,FALSE,12,a,Sunderland,56,0,0,0,Mika,0,16-17,,,
0,0,25,0,178871,19.1,MID,Aleix,2,0,3.4,578,14,77,50,0,0,0,178871.jpg,1,0,0,García Serrano,0,FALSE,75,a,Manchester City,43,0,4,0.8,García,0,16-17,,,
0,0,3,0,191769,0.3,FWD,Jonathan,0,0,1.4,579,5,7,43,0,0,0,191769.jpg,1,0,0,Benteke,0.4,FALSE,15,d,Crystal Palace,31,9,1,0.2,Jonathan Benteke,0,16-17,,,
1,0,38,0,106603,36.3,DEF,Ezekiel,7,0,8.6,580,41.6,188,45,0,0,0,106603.jpg,1.1,0,0,Fryers,0,FALSE,19,a,Crystal Palace,31,8,9,2,Fryers,0,16-17,,,
0,0,0,0,221275,0,MID,Luke,0,0,0,581,0,0,44,0,0,0,221275.jpg,0,0,0,Dreher,0,FALSE,35,a,Crystal Palace,31,0,0,0,Dreher,0,16-17,,,
0,0,6,0,154051,1.3,MID,Oviemuno,0,0,0.3,582,0,8,44,0,0,0,154051.jpg,1,0,0,Ejaria,0,FALSE,53,d,Liverpool,14,2,2,0.5,Ejaria,0,16-17,,,
0,0,0,0,38038,0,GK,Ben,0,0,0,583,0,0,43,0,0,0,38038.jpg,0,0,0,Hamer,0,FALSE,12,a,Leicester City,13,0,0,0,Hamer,0,16-17,,,
0,0,0,0,101179,0,MID,Lloyd,0,0,0,584,0,0,44,0,0,0,101179.jpg,0,0,0,Isgrove,0,FALSE,27,a,Southampton,20,0,0,0,Isgrove,0,16-17,,,
0,0,0,0,221271,0,DEF,Ben,0,0,0,585,0,0,40,0,0,0,221271.jpg,0,0,0,Wynter,0.1,FALSE,44,a,Crystal Palace,31,0,0,0,Wynter,0,16-17,,,
0,0,0,0,158544,0,MID,Jake,0,0,0,586,0,0,45,0,0,0,158544.jpg,0,0,0,Hesketh,0,FALSE,42,a,Southampton,20,0,0,0,Hesketh,0,16-17,,,
0,0,30,1,114000,42.7,MID,George,4,0,10.6,587,34.2,235,45,0,0,0,114000.jpg,1.4,0,0,Honeyman,0,FALSE,39,a,Sunderland,56,29,7,1.6,Honeyman,1,16-17,,,
0,0,0,0,208987,0,MID,Jeff,0,0,0,588,0,0,45,0,0,0,208987.jpg,0,0,0,Reine-Adelaide,0,FALSE,31,d,Arsenal,3,0,0,0,Reine-Adelaide,0,16-17,,,
0,0,0,0,154050,0,MID,Olufela,0,0,0,589,0,0,44,0,0,0,154050.jpg,0,0,0,Olomola,0,FALSE,32,a,Southampton,20,0,0,0,Olomola,0,16-17,,,
0,0,0,0,154566,0,FWD,Dominic,0,0,0,590,0,0,50,0,0,0,154566.jpg,0,0,0,Solanke,0,FALSE,41,a,Chelsea,8,0,0,0,Solanke,0,16-17,,,
0,0,0,0,82257,0,GK,Raphael,0,0,0,591,0,0,40,0,0,0,82257.jpg,0,0,0,Spiegel,0.2,FALSE,34,a,West Ham United,21,0,0,0,Spiegel,0,16-17,,,
1,0,132,1,153373,58.4,MID,Sam,9,0,20.8,592,123.6,616,42,0,0,0,153373.jpg,1.8,0,0,McQueen,0.1,FALSE,38,a,Southampton,20,25,23,5.5,McQueen,0,16-17,,,
0,0,5,0,154043,0,MID,Ainsley,0,0,0.2,593,2.2,2,45,0,0,0,154043.jpg,1,0,0,Maitland-Niles,0,FALSE,55,a,Arsenal,3,0,1,0.2,Maitland-Niles,0,16-17,,,
0,0,39,0,41674,0.2,DEF,Kevin,6,0,6.1,594,56.4,270,40,0,0,0,41674.jpg,1,0,0,Long,0.1,FALSE,28,a,Burnley,90,4,3,0.8,Long,0,16-17,,,
0,1,46,0,177815,10,FWD,Dominic,7,1,14.1,595,53.2,347,45,0,0,0,177815.jpg,1.5,0,0,Calvert-Lewin,0.1,FALSE,29,a,Everton,11,82,17,3.8,Calvert-Lewin,1,16-17,,,
0,0,0,0,185056,0,GK,Mateusz,0,0,0,596,0,0,40,0,0,0,185056.jpg,0,0,0,Hewelt,0.1,FALSE,41,a,Everton,11,0,0,0,Hewelt,0,16-17,,,
0,0,0,0,3201,0,GK,Stuart,0,0,0,597,0,0,40,0,0,0,3201.jpg,0,0,0,Taylor,0.1,FALSE,28,a,Southampton,20,0,0,0,Taylor,0,16-17,,,
0,0,0,0,200617,0,MID,Daniel,0,0,0,598,0,0,45,0,0,0,200617.jpg,0,0,0,James,0,FALSE,51,a,Swansea City,80,0,0,0,James,0,16-17,,,
0,0,0,0,220650,0,MID,Thibaud,0,0,0,599,0,0,45,0,0,0,220650.jpg,0,0,0,Verlinden,0,FALSE,55,a,Stoke City,110,0,0,0,Verlinden,0,16-17,,,
0,0,17,0,61302,0,GK,Ryan,1,0,3.4,600,33.8,90,40,0,0,0,61302.jpg,3,0,4,Allsop,0.1,FALSE,21,a,Bournemouth,91,0,3,0.8,Allsop,0,16-17,,,
0,0,0,0,112520,0,GK,Alex,0,0,0,601,0,0,40,0,0,0,112520.jpg,0,0,0,Palmer,0,FALSE,40,u,West Bromwich Albion,35,0,0,0,Palmer,0,16-17,,,
0,0,3,0,61604,0,MID,Matthew,0,0,0,602,0,1,45,0,0,0,61604.jpg,1,0,0,James,0,FALSE,8,u,Leicester City,13,0,1,0.2,James,0,16-17,,,
0,0,14,0,182436,12.6,MID,Ben,1,0,5.4,603,7.4,86,43,0,0,0,182436.jpg,1,0,0,Woodburn,0,FALSE,58,d,Liverpool,14,34,5,1.2,Woodburn,0,16-17,,,
1,0,48,1,153379,38.2,MID,Joshua,1,0,16.3,604,41.8,211,41,0,0,0,153379.jpg,1.7,0,0,Sims,0.3,FALSE,39,a,Southampton,20,83,12,2.9,Sims,0,16-17,,,
0,0,4,0,243531,0.8,DEF,Andrew,2,0,0.6,605,5.2,52,40,0,0,0,243531.jpg,0,0,0,Eleftheriou,0,FALSE,42,a,Watford,57,0,0,0,Eleftheriou,0,16-17,,,
0,0,0,0,215885,0,MID,Michael,0,0,0,606,0,0,45,0,0,0,215885.jpg,0,0,0,Phillips,0,FALSE,45,a,Crystal Palace,31,0,0,0,Phillips,0,16-17,,,
0,0,0,0,109646,0,DEF,Oluwatosin,0,0,0,607,0,0,45,0,0,0,109646.jpg,0,0,0,Adarabioyo,0,FALSE,53,a,Manchester City,43,0,0,0,Tosin Adarabioyo,0,16-17,,,
0,0,0,0,181489,0,DEF,Alex,0,0,0,608,0,0,40,0,0,0,181489.jpg,0,0,0,Pike,0,FALSE,66,u,West Ham United,21,0,0,0,Pike,0,16-17,,,
0,0,0,0,195859,0,MID,Marcus,0,0,0,609,0,0,45,0,0,0,195859.jpg,0,0,0,Browne,0,FALSE,43,u,West Ham United,21,0,0,0,Browne,0,16-17,,,
0,0,0,0,216058,0,MID,Domingos,0,0,0,610,0,0,45,0,0,0,216058.jpg,0,0,0,Quina,0,FALSE,36,a,West Ham United,21,0,0,0,Quina,0,16-17,,,
0,0,0,0,169735,0,MID,Noor,0,0,0,611,0,0,45,0,0,0,169735.jpg,0,0,0,Husin,0,FALSE,43,u,Crystal Palace,31,0,0,0,Husin,0,16-17,,,
0,0,0,0,214590,0,MID,Aaron,0,0,0,612,0,0,45,0,0,0,214590.jpg,0,0,0,Wan-Bissaka,0,FALSE,46,a,Crystal Palace,31,0,0,0,Wan-Bissaka,0,16-17,,,
0,0,0,0,195480,0,FWD,Josh,0,0,0,613,0,0,45,0,0,0,195480.jpg,0,0,0,Maja,0.1,FALSE,35,a,Sunderland,56,0,0,0,Maja,0,16-17,,,
0,0,0,0,232427,0,MID,Rekeem,0,0,0,614,0,0,45,0,0,0,232427.jpg,0,0,0,Harper,0,FALSE,34,a,West Bromwich Albion,35,0,0,0,Harper,0,16-17,,,
0,0,0,0,149051,0,MID,Ethan,0,0,0,615,0,0,45,0,0,0,149051.jpg,0,0,0,Robson,0,FALSE,25,a,Sunderland,56,0,0,0,Ethan Robson,0,16-17,,,
0,0,2,0,153673,0.6,DEF,Jonjoe,0,0,0,616,0,13,40,0,0,0,153673.jpg,1,0,0,Kenny,0,FALSE,43,a,Everton,11,0,1,0.3,Kenny,0,16-17,,,
0,0,0,0,204819,0,MID,Elliot,0,0,0,617,0,0,44,0,0,0,204819.jpg,0,0,0,Embleton,0,FALSE,40,a,Sunderland,56,0,0,0,Embleton,0,16-17,,,
0,0,3,0,204480,0.3,MID,Declan,0,0,0.1,618,0.6,1,45,0,0,0,204480.jpg,1,0,0,Rice,0,FALSE,41,a,West Ham United,21,0,1,0.2,Rice,0,16-17,,,
0,0,0,0,221286,0,DEF,Charlie,0,0,0,619,0,0,40,0,0,0,221286.jpg,0,0,0,Rowan,0,FALSE,38,a,Watford,57,0,0,0,Rowan,0,16-17,,,
0,0,2,0,204760,0.1,FWD,Michael,0,0,0,620,0,10,45,0,0,0,204760.jpg,1,0,0,Folivi,0,FALSE,39,u,Watford,57,0,1,0.2,Folivi,0,16-17,,,
0,0,13,0,231172,0.8,DEF,Brandon,5,0,1.2,621,11.4,113,39,0,0,0,231172.jpg,0.5,0,0,Mason,0.1,FALSE,32,a,Watford,57,0,1,0.3,Mason,0,16-17,,,
0,0,0,0,179725,0,MID,Carl,0,0,0,622,0,0,45,0,0,0,179725.jpg,0,0,0,Stewart,0,FALSE,35,a,Watford,57,0,0,0,Stewart,0,16-17,,,
0,0,0,0,198044,0,GK,Harry,0,0,0,623,0,0,40,0,0,0,198044.jpg,0,0,0,Lewis,0,FALSE,41,a,Southampton,20,0,0,0,Lewis,0,16-17,,,
0,0,0,0,154559,0,DEF,Michael,0,0,0,624,0,0,40,0,0,0,154559.jpg,0,0,0,Ledger,0,FALSE,43,u,Sunderland,56,0,0,0,Ledger,0,16-17,,,
4,12,258,3,205651,165.9,FWD,Gabriel Fernando,5,7,92.9,625,335.8,651,91,0,0,0,205651.jpg,6.7,0,0,de Jesus,14.7,FALSE,33,d,Manchester City,43,436,67,7.4,Jesus,2,16-17,,,
2,0,205,4,15276,147.4,MID,Joey,16,1,41.9,626,184.8,1105,41,0,0,0,15276.jpg,2.6,0,0,Barton,0.1,FALSE,19,s,Burnley,90,86,37,9,Barton,4,16-17,,,
0,0,33,1,219352,15.5,MID,Ademola,2,1,26.1,627,55.8,289,50,0,0,0,219352.jpg,2,0,0,Lookman,0,FALSE,31,a,Everton,11,193,16,3.2,Lookman,0,16-17,,,
3,2,288,4,203341,93.8,MID,Wilfred,28,2,76.4,628,313.6,1521,46,0,0,0,203341.jpg,3.5,0,0,Ndidi,0.7,FALSE,25,a,Leicester City,13,357,59,12.8,Ndidi,0,16-17,,,
0,0,80,1,49207,148.4,FWD,Rudy,12,1,48.1,629,79.4,533,45,0,0,0,49207.jpg,1.3,0,0,Gestede,0.1,FALSE,29,a,Middlesborough,25,254,21,4.7,Gestede,3,16-17,,,
0,0,88,3,52287,171,MID,Evandro,10,0,23.2,630,42.4,576,49,0,0,0,52287.jpg,1.6,0,0,Goebel,0,FALSE,40,a,Hull City,88,20,18,3.7,Evandro,1,16-17,,,
0,0,0,0,169130,0,DEF,Joel,0,0,0,631,0,0,40,0,0,0,169130.jpg,0,0,0,Taylor,0,FALSE,42,u,Stoke City,110,0,0,0,Taylor,0,16-17,,,
3,0,75,1,57586,105.7,MID,Luciano,8,0,23.9,632,74.4,416,51,0,0,0,57586.jpg,1.9,0,0,Narsingh,0,FALSE,28,a,Swansea City,80,60,25,4.9,Narsingh,0,16-17,,,
0,3,234,4,28654,149.5,DEF,Martin,18,2,52.6,633,262,1252,41,0,0,0,28654.jpg,3.5,0,0,Olsson,0.8,FALSE,16,a,Swansea City,80,114,52,12.7,Olsson,2,16-17,,,
0,0,111,1,92293,70.4,DEF,Omar,16,0,16.4,634,84.6,615,44,0,0,0,92293.jpg,1.6,0,0,Elabdellaoui,0,FALSE,14,a,Hull City,88,8,13,3,Elabdellaoui,0,16-17,,,
0,0,14,0,7551,0.3,DEF,Joleon,5,0,3.9,635,39,124,39,0,0,0,7551.jpg,0.5,0,0,Lescott,0.3,FALSE,15,a,Sunderland,56,0,1,0.3,Lescott,0,16-17,,,
1,0,27,0,49696,52.8,FWD,Mauro,3,0,14.3,636,18.8,204,52,0,0,0,49696.jpg,2.7,0,0,Zárate,0,FALSE,20,i,Watford,57,71,8,1.5,Zárate,0,16-17,,,
2,6,183,3,96764,186.3,FWD,M'Baye,27,2,73.4,637,190,1246,58,0,0,0,96764.jpg,3.1,0,0,Niang,0.4,FALSE,21,a,Watford,57,364,49,8.4,Niang,2,16-17,,,
2,9,299,3,39167,39,DEF,Andrea,31,2,64.2,638,444.4,1330,45,0,0,0,39167.jpg,3.4,0,0,Ranocchia,1.3,FALSE,13,a,Hull City,88,158,55,12.2,Ranocchia,2,16-17,,,
0,0,0,0,57187,0,GK,Giedrius,0,0,0,639,0,0,40,0,0,0,57187.jpg,0,0,0,Arlauskis,0,FALSE,34,a,Watford,57,0,0,0,Arlauskis,0,16-17,,,
3,4,143,1,90517,253,MID,Robbie,11,1,51.6,640,151.2,719,55,0,0,0,90517.jpg,2.8,0,0,Brady,0.2,FALSE,12,a,Burnley,90,116,39,7.1,Brady,1,16-17,,,
0,0,68,1,60551,64.3,MID,Ashley,9,0,11.8,641,50.8,551,45,0,0,0,60551.jpg,1.4,0,0,Westwood,0,FALSE,18,a,Burnley,90,2,13,2.9,Westwood,3,16-17,,,
4,2,122,5,80146,122.5,FWD,Jordan,7,1,47.9,642,141,867,50,0,0,0,80146.jpg,2.8,0,0,Ayew,0.6,FALSE,3,a,Swansea City,80,219,39,7.8,Ayew,1,16-17,,,
1,4,124,3,61548,85,FWD,Manolo,12,4,67.8,643,165.6,724,64,0,1,0,61548.jpg,3.5,0,0,Gabbiadini,6.5,FALSE,20,a,Southampton,20,432,38,5.9,Gabbiadini,1,16-17,,,
0,2,177,4,49688,98.3,MID,Alfred,30,1,39.1,644,158.8,1273,41,0,0,0,49688.jpg,2.3,0,0,N'Diaye,0.8,FALSE,10,a,Hull City,88,137,34,8.3,N'Diaye,7,16-17,,,
0,0,0,0,103127,0,DEF,Molla,0,0,0,645,0,0,44,0,0,0,103127.jpg,0,0,0,Wagué,0,FALSE,18,d,Leicester City,13,0,0,0,Wagué,0,16-17,,,
0,3,169,5,66975,96.5,MID,Luka,16,2,41.8,646,192.4,1224,50,0,0,0,66975.jpg,3,0,0,Milivojevic,0.1,FALSE,28,a,Crystal Palace,31,130,42,8.4,Milivojevic,4,16-17,,,
5,0,132,3,49957,360.9,MID,Kamil,27,0,80.3,647,133.6,1143,55,0,0,0,49957.jpg,2.9,0,0,Grosicki,0.2,FALSE,17,a,Hull City,88,309,43,7.8,Grosicki,1,16-17,,,
0,0,0,0,209212,0,DEF,Thomas,0,0,0,648,0,0,40,0,0,0,209212.jpg,0,0,0,Edwards,0,FALSE,72,a,Stoke City,110,0,0,0,Edwards,0,16-17,,,
0,0,5,0,167789,0,DEF,Baily,0,0,0.4,649,4.2,13,40,0,0,0,167789.jpg,1,0,0,Cargill,0,FALSE,38,a,Bournemouth,91,0,1,0.3,Cargill,0,16-17,,,
0,0,0,0,115357,0,GK,Mouez,0,0,0,650,0,0,40,0,0,0,115357.jpg,0,0,0,Hassen,0,FALSE,40,a,Southampton,20,0,0,0,Hassen,0,16-17,,,
0,0,6,0,207725,0.3,FWD,Daniel,0,0,0.8,651,1,25,45,0,0,0,207725.jpg,1,0,0,Agyei,0,FALSE,32,a,Burnley,90,11,3,0.7,Agyei,0,16-17,,,
0,0,16,0,43693,1.1,DEF,Martín,1,0,2.7,652,19.6,90,50,0,0,0,43693.jpg,2,0,0,Cáceres,0,FALSE,12,a,Southampton,20,6,2,0.4,Cáceres,0,16-17,,,
0,0,0,0,153682,0,MID,Harry,0,0,0,653,0,0,45,0,0,0,153682.jpg,0,0,0,Wilson,0,FALSE,59,a,Liverpool,14,0,0,0,Wilson,0,16-17,,,
0,0,0,0,192290,0,DEF,Connor,0,0,0,654,0,0,40,0,0,0,192290.jpg,0,0,0,Roberts,0,FALSE,52,a,Swansea City,80,0,0,0,Roberts,0,16-17,,,
0,0,0,0,176295,0,MID,Matthew,0,0,0,655,0,0,45,0,0,0,176295.jpg,0,0,0,Willock,0,FALSE,42,a,Manchester United,1,0,0,0,Willock,0,16-17,,,
0,0,69,2,180804,27.7,DEF,Axel,4,0,7.8,656,32.6,303,40,0,0,0,180804.jpg,3.5,0,0,Tuanzebe,0.3,FALSE,38,a,Manchester United,1,18,14,3.5,Tuanzebe,0,16-17,,,
0,0,35,1,98980,0,GK,Damian Emiliano,3,0,3.1,657,30.6,180,39,0,0,0,98980.jpg,4,0,5,Martinez,0.6,FALSE,26,a,Arsenal,3,0,8,2.1,Martinez,0,16-17,,,
0,0,0,0,169527,0,MID,Joe,0,0,0,658,0,0,45,0,0,0,169527.jpg,0,0,0,Williams,0,FALSE,46,a,Everton,11,0,0,0,Joe Williams,0,16-17,,,
0,0,6,0,243532,14.6,MID,Dion,1,0,2.3,659,4.2,25,45,0,0,0,243532.jpg,1,0,0,Pereira,0,FALSE,47,a,Watford,57,4,2,0.4,Pereira,0,16-17,,,
0,0,0,0,113534,0,GK,Matt,0,0,0,660,0,0,40,0,0,0,113534.jpg,0,0,0,Macey,0,FALSE,54,a,Arsenal,3,0,0,0,Macey,0,16-17,,,
0,0,3,0,90263,1.5,DEF,James,3,0,0.3,661,1.2,58,40,0,0,0,90263.jpg,0,0,0,Husband,0,FALSE,40,a,Middlesborough,25,0,0,0,Husband,0,16-17,,,
0,0,23,1,168196,0,GK,Joel Dinis,0,0,0.7,662,7.4,90,40,0,0,0,168196.jpg,6,0,1,Castro Pereira,0.1,FALSE,40,a,Manchester United,1,0,6,1.5,Joel Pereira,0,16-17,,,
0,0,0,0,41251,0,GK,Eduardo,0,0,0,663,0,0,45,0,0,0,41251.jpg,0,0,0,Dos Reis Carvalho,0,FALSE,37,a,Chelsea,8,0,0,0,Eduardo,0,16-17,,,
0,0,0,0,156660,0,MID,Moses,0,0,0,664,0,0,45,0,0,0,156660.jpg,0,0,0,Makasi,0,FALSE,46,a,West Ham United,21,0,0,0,Makasi,0,16-17,,,
0,0,0,0,183487,0,MID,Nathan,0,0,0,665,0,0,45,0,0,0,183487.jpg,0,0,0,Holland,0,FALSE,37,a,West Ham United,21,0,0,0,Holland,0,16-17,,,
0,0,0,0,195473,0,FWD,Rhian,0,0,0,666,0,0,45,0,0,0,195473.jpg,0,0,0,Brewster,0,FALSE,57,a,Liverpool,14,0,0,0,Brewster,0,16-17,,,
0,0,16,1,195851,19.1,MID,Scott,0,0,5.8,667,22.2,97,45,0,0,0,195851.jpg,1.5,0,0,McTominay,0,FALSE,39,a,Manchester United,1,17,3,0.7,McTominay,1,16-17,,,
0,0,0,0,107265,0,GK,Angus,0,0,0,668,0,0,40,0,0,0,107265.jpg,0,0,0,Gunn,0,FALSE,54,a,Manchester City,43,0,0,0,Gunn,0,16-17,,,
0,2,35,1,171277,31.6,DEF,Demetri,0,0,5.6,669,24.8,90,40,0,0,0,171277.jpg,8,0,0,Mitchell,0,FALSE,35,a,Manchester United,1,0,8,2,Mitchell,0,16-17,,,
0,0,0,0,179596,0,DEF,Elliott,0,0,0,670,0,0,40,0,0,0,179596.jpg,0,0,0,Moore,0,FALSE,36,a,Leicester City,13,0,0,0,Moore,0,16-17,,,
1,0,14,0,157665,11.2,MID,Filip,0,0,3,671,18.6,5,45,0,0,0,157665.jpg,4,0,0,Lesniak,0,FALSE,44,a,Tottenham Hotspur,6,0,4,0.9,Lesniak,0,16-17,,,
